listing_id,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
132160,97,10,10,10,10,10,10
132516,95,10,10,10,10,10,9
132570,99,10,9,10,9,10,10
132695,100,9,9,10,10,10,10
132908,95,10,10,9,10,9,9
132966,95,10,9,10,10,10,10
133025,96,10,9,10,10,10,9
133321,89,9,9,9,9,10,9
134091,99,10,10,10,10,10,10
134282,88,9,9,9,10,9,8
134671,89,9,9,10,10,10,8
134934,94,10,9,10,10,10,9
135178,100,10,10,10,10,10,10
135465,97,10,9,10,10,10,9
135608,84,9,9,9,9,9,9
135706,96,10,9,10,10,10,10
135888,89,10,9,10,10,10,9
136480,95,10,10,10,10,9,10
136547,94,10,9,10,10,10,10
137121,93,10,9,10,10,10,10
137671,87,9,8,9,9,9,8
138211,95,10,10,10,10,10,9
138244,96,10,10,10,10,10,10
138711,87,9,8,9,9,9,9
139143,90,9,8,9,9,10,9
139344,95,9,9,10,10,10,10
139463,95,10,10,10,10,10,10
140053,94,10,9,10,10,10,9
140133,98,10,10,10,10,10,10
140195,92,9,9,10,10,9,9
140331,96,10,9,10,10,9,10
140474,97,10,10,10,10,10,10
140504,96,10,10,10,10,10,9
140561,96,10,10,10,10,10,10
140614,93,10,9,10,10,9,9
140651,95,9,9,10,10,10,9
140660,91,9,9,9,10,9,9
140973,92,10,9,9,10,8,9
141523,95,10,10,10,10,9,9
141550,95,10,9,10,10,9,9
142069,92,10,7,9,10,9,9
142103,96,10,9,10,10,8,10
142683,93,9,9,10,9,10,9
143210,96,10,10,10,10,10,10
143483,96,10,10,10,10,10,10
143580,94,10,9,10,10,9,9
143704,95,9,10,10,10,9,9
144087,97,10,9,10,10,9,9
144148,91,9,8,10,10,10,9
144428,90,9,9,10,9,10,9
144793,85,8,9,9,9,10,9
145064,94,10,10,10,10,10,10
145210,97,10,10,10,10,10,10
145659,85,10,10,9,8,10,9
145994,80,8,8,8,10,10,8
146153,93,9,8,10,10,9,9
146189,91,9,8,10,9,10,9
146301,94,10,10,10,10,9,9
146886,100,10,10,9,10,9,10
147088,91,9,9,9,9,9,9
147098,60,6,8,10,10,10,6
147876,90,9,7,10,9,9,9
148201,98,10,10,10,10,10,10
149548,99,10,10,10,10,10,10
149565,92,9,10,10,10,9,9
149777,92,9,9,10,10,9,9
149968,100,10,10,10,10,9,10
150075,97,10,10,10,10,10,10
150097,100,10,10,10,10,10,10
150285,100,10,10,10,10,10,10
150480,94,10,9,10,10,10,9
150591,96,10,9,10,10,10,9
151127,95,9,9,10,10,10,10
151199,96,9,9,10,10,10,10
151356,96,10,10,10,10,10,9
152259,95,9,9,9,10,9,9
152263,95,9,10,10,10,9,9
152333,81,8,9,9,9,10,8
153412,91,9,8,9,10,10,9
153861,91,9,8,8,10,10,9
153903,97,10,10,10,10,9,9
153967,89,9,9,10,10,9,9
154103,100,10,10,10,10,10,10
154106,92,9,8,9,9,9,9
154522,100,9,8,10,10,10,9
155296,96,10,9,10,10,10,9
155305,87,9,8,9,9,10,9
155359,100,10,10,10,10,10,10
156321,98,10,10,10,10,10,9
156805,84,9,9,10,9,10,8
156926,93,9,9,10,9,9,10
157442,98,10,10,10,10,9,10
157673,89,9,9,10,10,7,9
157939,99,10,10,10,10,10,10
158290,90,9,9,10,9,9,9
158345,97,10,10,10,10,10,10
158398,100,10,10,10,10,9,9
158496,89,9,9,9,9,9,9
158507,88,9,9,9,9,9,9
158913,100,10,10,10,10,10,10
158953,96,9,10,10,10,9,9
159749,97,10,9,10,10,9,10
159811,88,9,9,9,9,9,9
160142,99,10,10,10,10,10,10
160222,93,9,9,10,10,10,9
160488,95,9,9,10,10,10,10
160565,100,10,10,10,10,10,10
160572,85,10,10,10,10,10,10
160594,99,10,10,10,10,10,10
160609,95,9,9,10,10,9,9
160717,98,9,9,10,10,10,10
160994,97,10,10,10,10,10,9
161394,87,9,9,9,10,9,9
161818,99,10,10,10,10,9,10
161996,93,9,9,10,10,9,9
162047,96,10,10,10,10,10,10
162501,96,10,10,10,9,9,9
162525,97,10,9,10,10,10,10
163786,86,9,9,9,9,9,9
163809,98,10,10,10,10,10,10
163941,93,10,10,10,10,9,9
164575,95,9,9,10,10,10,9
164946,86,9,9,9,9,9,9
164950,97,9,9,10,10,10,10
164951,100,10,10,10,10,10,10
165055,95,10,10,10,10,10,10
165080,100,10,10,10,10,10,10
165461,92,9,9,10,10,10,9
165919,96,9,10,10,10,8,9
165967,100,10,10,10,10,10,10
165975,97,10,10,10,10,10,10
165978,96,10,8,10,9,10,9
166006,93,9,9,10,10,9,9
166279,98,10,9,10,10,10,9
166561,96,10,10,10,10,9,9
167013,100,10,10,10,10,10,10
167022,94,10,9,10,10,9,10
167057,100,10,10,10,10,10,10
167459,91,10,9,9,9,9,9
167760,97,10,10,10,10,10,10
168247,82,9,8,9,9,9,8
168415,97,10,10,10,10,9,10
168477,98,10,10,10,10,10,10
169063,92,9,9,10,10,10,9
169080,92,9,8,10,10,9,9
169107,97,10,10,10,10,10,10
169306,91,9,9,9,9,8,9
169430,91,9,9,10,10,8,9
169464,91,9,8,10,10,9,9
170084,90,9,8,9,9,9,8
170147,87,8,9,10,10,9,9
170273,99,10,10,10,10,10,10
170421,97,10,10,10,10,9,10
171239,98,10,10,10,10,10,10
171811,93,10,9,10,10,10,10
172104,93,9,10,10,10,10,10
172196,99,10,9,10,10,10,9
172445,89,9,8,9,9,9,9
172499,94,10,9,10,10,10,9
172519,86,9,8,9,9,9,9
172616,96,9,9,10,10,9,9
172822,93,9,9,10,10,10,9
173151,96,10,10,10,10,10,10
173568,89,9,8,9,9,9,9
173896,95,9,10,10,10,10,9
174015,94,9,10,10,10,10,9
174023,97,9,9,10,10,9,9
174636,95,9,9,10,10,9,9
174803,96,10,10,10,10,10,10
174828,97,10,10,10,10,9,10
174966,99,10,10,10,10,9,9
175119,98,10,10,10,10,10,10
175125,91,9,8,10,9,10,9
175576,97,10,10,10,10,10,10
176006,93,10,10,10,10,8,9
176135,92,9,9,9,10,9,9
176588,93,9,10,10,10,9,9
176678,97,9,10,10,10,9,10
177129,94,9,10,10,10,9,9
177666,100,10,10,10,10,10,9
177709,88,9,9,9,9,8,8
178572,86,9,8,9,9,10,9
178844,100,10,10,10,10,10,10
179214,99,10,10,10,10,9,10
179244,87,9,8,9,9,8,9
179245,88,9,9,9,9,8,9
179373,95,10,9,10,10,10,10
179670,97,10,10,10,10,9,10
179884,88,10,9,9,9,9,9
179885,94,9,10,9,10,8,9
180174,99,10,9,10,10,10,10
180507,96,10,10,10,10,9,10
180822,84,8,8,9,9,10,8
180939,94,10,10,10,10,9,10
181283,91,9,10,10,10,9,9
181308,99,10,10,10,10,10,10
181511,98,10,10,10,10,9,10
181522,86,9,9,9,9,9,8
181539,100,10,10,10,10,10,10
182049,96,9,9,10,10,9,10
182083,100,10,10,10,10,10,10
182177,92,9,9,10,10,9,9
182312,97,10,10,10,10,9,10
182428,80,7,9,8,10,9,8
182450,93,8,8,10,10,10,9
182504,99,10,10,10,10,10,10
182555,95,9,10,10,10,10,8
182613,95,10,10,10,10,9,9
182649,89,9,7,9,9,10,9
182716,99,10,10,10,10,10,10
183207,95,10,9,10,10,9,10
183269,98,10,9,10,10,9,10
183759,97,10,10,10,10,10,10
184238,97,10,9,10,10,10,10
184314,98,10,9,10,10,10,10
184529,97,10,10,10,10,10,10
184764,96,10,10,10,10,9,9
185266,93,9,10,10,10,9,9
185536,100,10,8,10,10,10,10
185557,100,10,9,10,10,10,10
185950,99,10,10,10,10,10,10
186178,100,10,10,10,10,10,10
186305,96,10,10,10,10,10,9
186871,91,9,8,9,10,10,9
187057,97,10,10,10,10,10,10
187526,96,9,10,10,10,10,9
187611,60,8,4,10,10,10,6
188087,90,9,9,10,10,9,9
188089,97,9,9,10,10,10,9
188661,98,10,10,10,10,10,10
188674,97,9,10,10,10,10,10
188689,100,10,10,10,10,10,10
189156,96,10,9,10,10,10,10
189181,80,10,8,10,10,10,10
189785,100,10,9,10,10,10,9
190160,93,10,9,10,10,10,9
190170,89,9,9,10,9,7,9
190179,95,10,10,10,10,9,9
190225,97,10,10,10,10,10,10
190968,95,10,9,10,10,10,9
190974,93,10,9,10,10,10,9
190984,87,9,9,9,9,7,8
191109,99,10,10,10,10,10,10
191719,97,10,10,10,10,10,9
191733,96,10,10,10,10,9,10
193286,100,10,10,10,10,10,10
193334,96,10,10,10,10,9,10
193371,97,10,10,10,10,10,9
193393,95,10,10,10,10,10,9
193830,98,10,10,10,10,10,10
193836,93,9,9,10,10,9,9
194154,92,9,9,9,10,9,9
194313,97,10,10,10,10,10,10
194809,85,9,8,9,10,9,9
195089,87,9,8,10,10,10,9
195115,96,10,9,10,9,8,10
195229,98,10,10,10,10,10,10
195233,94,9,10,10,10,10,10
195240,97,10,10,10,10,9,10
195659,33,4,4,2,2,6,2
195674,100,10,9,10,10,10,9
195823,100,10,9,10,10,9,10
195989,99,10,10,10,10,10,10
196010,100,10,10,10,10,10,9
196131,95,10,10,10,10,9,9
196770,100,10,10,10,10,10,10
196806,98,10,10,10,10,10,10
197146,92,9,9,9,9,10,8
197155,93,9,9,9,10,10,9
197191,96,10,9,10,9,9,10
197223,96,10,9,10,10,9,9
197390,90,9,8,10,10,9,9
197727,99,10,10,10,10,10,10
197756,93,9,10,10,10,10,9
197903,88,9,9,9,9,9,9
197972,96,10,10,10,10,10,10
198028,97,9,10,10,10,10,10
198119,85,8,8,9,9,9,8
198135,98,10,10,10,10,10,10
198171,93,9,9,10,9,10,9
198547,80,10,9,9,9,9,10
198613,100,10,10,10,10,9,10
198692,89,9,9,10,10,9,9
198835,97,10,10,10,10,9,10
199492,90,8,8,9,9,7,9
199683,99,9,10,10,10,9,10
200203,99,10,10,10,10,10,10
200242,100,10,10,10,10,10,10
200265,93,9,10,10,10,9,9
200346,100,10,10,10,10,10,10
200955,90,9,8,10,10,10,9
201170,95,10,10,10,10,10,9
201173,97,10,9,10,10,9,10
201996,91,9,9,10,10,10,9
202174,96,10,10,10,10,9,9
202187,97,10,10,10,10,10,10
202251,95,10,10,10,10,9,9
202260,98,10,10,10,10,10,10
202267,85,8,8,9,9,10,9
202273,88,9,9,9,10,8,9
203353,96,10,9,10,10,9,10
203462,93,9,10,10,10,9,9
203528,89,8,8,10,10,10,8
203901,100,10,10,10,10,10,10
203991,90,10,10,9,10,9,9
204002,97,10,10,10,10,10,10
204211,98,10,9,10,9,10,9
204718,93,9,9,10,10,9,9
204812,84,9,8,9,9,8,9
204826,92,9,9,10,10,9,9
204833,98,10,10,10,10,10,10
204998,94,10,10,10,9,9,9
205008,97,10,10,10,9,9,10
205043,96,9,10,10,10,10,10
205054,92,9,8,10,10,9,9
205616,92,9,9,10,10,10,9
205639,95,9,9,10,10,10,10
205643,93,10,10,10,10,10,10
205703,98,10,10,10,10,10,10
205735,95,9,9,10,10,9,9
205867,93,9,9,10,10,9,9
205894,89,9,9,9,9,8,9
206071,84,9,8,9,9,8,9
206316,93,9,10,9,9,10,10
206772,96,10,10,10,10,9,9
206781,96,9,9,10,10,10,9
207054,96,10,10,10,10,9,9
207116,94,9,9,10,10,9,10
207329,97,10,10,10,10,9,9
207351,97,10,10,10,10,9,10
208095,92,10,9,10,9,9,9
208148,96,9,10,10,10,10,10
208181,91,9,9,10,10,10,9
208356,95,10,10,10,10,9,9
208670,91,9,9,9,9,10,9
209068,97,10,10,10,10,10,10
209220,95,10,9,10,10,9,10
209310,97,10,10,10,10,10,10
209874,99,10,10,10,10,10,10
210097,97,10,10,10,10,10,10
210316,91,9,9,10,10,9,9
210489,93,9,9,10,10,9,9
210855,91,9,9,9,9,10,9
210904,100,10,10,10,10,10,10
211070,98,10,10,10,10,10,10
211583,93,10,10,10,10,10,10
212036,88,9,9,10,10,9,9
212140,98,10,10,10,10,10,10
212178,96,10,10,10,10,10,10
212202,98,10,10,10,10,10,10
212619,92,10,9,10,10,9,9
213006,97,9,10,10,10,10,10
213086,93,9,9,10,10,9,9
213228,95,9,10,10,10,9,9
213600,94,10,10,10,10,10,10
213653,96,9,10,10,10,10,9
213714,93,9,9,10,10,9,9
213841,94,9,9,10,10,9,9
214474,93,9,9,9,9,9,9
214795,99,10,10,10,10,10,10
214870,94,10,9,10,10,9,10
214917,100,10,10,8,8,10,10
215161,98,10,10,10,10,10,10
215560,95,10,10,10,10,9,9
215840,98,10,10,10,10,10,10
215882,97,10,10,10,10,9,10
215954,98,10,9,10,10,10,10
215991,98,10,9,10,10,10,10
216015,94,10,9,10,10,10,9
216209,91,9,9,10,10,9,10
216365,94,10,9,10,10,10,10
216641,96,10,9,10,10,9,9
217142,95,10,10,10,10,10,9
217498,95,10,10,10,10,9,10
217637,98,10,10,10,10,10,10
217666,99,10,10,10,10,10,10
217715,100,10,10,10,10,10,9
217971,96,10,10,10,10,10,9
218672,87,8,9,9,9,10,8
218708,97,10,10,10,10,10,10
218741,95,10,10,10,10,10,10
219168,98,9,9,10,10,10,10
219202,99,10,10,10,10,10,10
219486,93,9,7,10,10,9,9
219526,96,10,9,10,10,9,10
219532,95,9,9,10,10,9,9
219533,96,10,10,10,10,9,10
220351,93,9,9,10,10,9,9
220660,95,10,9,10,10,9,9
220739,95,10,9,10,10,9,9
220946,92,9,9,9,10,9,9
221109,97,10,10,10,10,9,9
221348,95,10,10,10,10,10,9
221451,92,10,9,10,10,10,9
221473,99,10,9,10,10,10,10
221502,96,10,9,10,9,9,9
222200,94,10,9,10,9,10,9
222298,97,10,10,10,10,9,9
222304,95,10,9,10,10,10,9
222817,96,10,10,10,10,9,10
222913,93,10,10,10,10,9,9
222967,97,10,10,10,10,9,9
222986,99,10,10,10,10,9,9
223230,96,10,10,10,10,9,10
223597,76,8,8,9,8,9,8
224140,83,9,9,8,8,8,8
224171,96,10,9,10,10,10,9
224510,98,9,9,10,10,10,9
224603,99,10,10,10,10,10,10
224763,93,9,10,10,9,10,9
225224,92,9,9,10,10,10,9
225297,100,10,10,10,10,10,10
225314,99,10,10,10,10,10,10
225746,95,9,9,10,10,10,10
225834,98,10,10,10,10,9,9
225887,97,9,10,10,10,10,10
225976,91,9,9,10,10,9,9
225979,96,10,10,10,10,9,10
226021,97,10,10,10,10,10,10
226495,89,9,9,10,9,9,9
226517,95,10,10,10,10,9,9
226536,91,8,9,10,10,9,9
226584,88,9,9,9,9,8,9
226609,96,10,9,10,10,10,10
226677,93,9,9,9,10,9,9
227372,99,10,10,10,10,10,10
227636,97,10,10,10,10,9,10
227691,98,10,10,10,10,10,9
228273,100,10,10,10,10,10,10
228277,97,9,9,10,10,9,10
228395,98,10,10,10,10,10,10
228496,94,10,9,10,10,10,9
228517,90,9,9,10,10,9,9
228560,96,10,9,10,10,10,9
228925,88,10,9,10,10,9,10
228979,96,10,9,10,10,10,9
229030,100,10,10,10,10,10,10
229209,96,9,10,10,10,10,10
229219,96,9,10,10,10,9,9
229291,97,10,10,10,10,10,10
229302,94,9,9,9,10,10,9
229728,92,9,9,10,10,9,9
229799,88,9,9,10,10,10,9
229826,91,9,9,10,9,9,9
229965,95,10,9,10,9,9,9
230502,99,10,10,10,10,10,10
230520,96,9,9,10,10,10,9
230836,90,10,9,9,9,9,9
230877,99,10,10,10,10,9,10
230933,99,10,10,10,10,10,10
230956,96,9,9,10,10,10,9
230976,98,10,10,10,10,10,10
231097,98,10,10,10,10,9,10
231414,100,8,10,10,10,10,8
231721,98,10,10,10,10,9,9
231734,99,10,10,10,10,10,10
231750,97,10,10,10,10,10,10
232612,95,10,10,10,10,9,10
232866,91,9,8,9,10,8,9
232990,94,9,10,10,10,9,9
233189,90,9,9,10,10,10,9
233374,90,9,8,9,10,9,9
233377,99,10,10,10,10,10,10
233413,94,9,9,10,10,10,9
233500,87,9,9,9,9,8,9
233502,90,6,8,10,10,10,10
233638,94,9,8,10,10,9,9
233662,96,10,10,10,10,10,10
233930,99,10,10,10,10,10,9
234034,74,7,7,8,9,9,7
234194,97,10,9,10,10,9,10
234241,97,10,9,10,10,10,10
234355,95,10,9,10,10,10,9
234730,100,10,10,10,10,10,10
234898,96,10,10,10,10,10,10
235651,97,10,9,10,10,10,10
236108,91,9,9,10,9,10,9
236207,99,10,10,10,10,10,10
236226,90,8,8,8,10,10,
236792,99,10,10,10,10,10,10
236831,89,9,8,10,10,9,9
237127,86,8,9,10,10,9,9
237162,88,9,9,10,10,9,9
237734,93,10,9,10,10,9,9
237965,100,10,10,10,10,10,10
237985,97,10,10,10,10,10,9
237988,99,10,10,10,10,10,10
238020,94,10,9,10,10,10,9
238059,87,9,8,9,9,9,8
238085,90,9,8,9,9,8,9
238657,100,10,10,10,10,10,10
238846,89,9,8,10,10,8,8
239032,97,10,10,10,10,10,10
239112,83,8,8,9,9,9,8
239117,76,8,8,8,8,9,8
239506,94,10,9,10,10,9,9
239766,97,10,9,9,10,9,9
239834,97,10,9,9,9,10,9
239883,96,10,10,10,10,10,10
240258,97,10,10,10,10,9,10
240623,92,10,9,10,10,10,9
240920,97,10,9,10,10,10,10
241016,95,10,9,10,10,9,9
241021,95,10,10,10,9,9,9
241032,95,10,10,10,10,9,10
241140,99,10,10,10,10,10,10
241159,100,10,10,10,10,10,10
241210,97,10,9,10,10,9,9
241228,73,8,7,8,8,8,7
241538,93,9,9,10,10,10,9
241862,97,10,10,10,10,10,9
242108,100,10,10,10,10,9,10
242178,93,9,9,10,10,9,9
242643,93,10,8,9,10,9,9
242859,98,10,10,10,10,10,10
243229,95,10,9,10,10,8,10
244472,97,10,10,10,10,9,10
244499,96,10,10,10,10,10,10
244653,96,10,10,10,10,9,9
244785,98,10,10,10,10,9,10
245366,100,10,10,10,10,10,10
245430,98,10,9,10,10,10,10
245544,93,10,9,10,10,9,10
245574,91,9,9,10,9,9,9
245607,91,9,9,10,10,10,9
245682,98,9,10,10,10,10,10
246030,86,8,8,9,10,10,8
246092,98,9,9,10,10,9,9
246264,96,10,10,10,10,9,9
246315,94,9,9,10,9,9,9
246938,89,9,9,9,9,10,9
247027,93,10,10,10,10,8,9
247770,94,10,8,10,10,10,10
247898,98,10,10,10,10,10,10
248713,95,10,9,10,10,10,9
248865,97,10,10,10,10,9,9
249526,98,10,10,10,10,10,10
249704,95,10,10,9,9,9,9
249907,93,10,9,10,10,8,9
249914,97,9,8,9,9,10,9
250259,100,10,10,10,10,10,10
250323,88,9,9,9,9,9,9
251262,97,10,10,10,10,10,10
251271,100,10,10,10,10,10,10
251901,99,10,10,10,10,10,10
251922,95,9,10,10,10,10,9
252076,96,9,9,10,10,10,9
252289,99,10,10,10,10,10,10
252865,95,10,10,10,10,10,9
253332,98,10,10,10,10,9,10
253590,88,10,9,10,10,10,10
253683,98,10,10,10,10,9,10
253800,98,10,10,9,10,9,10
253806,95,10,10,10,9,9,9
253811,97,10,10,10,10,9,10
253815,99,10,10,10,10,9,9
253828,100,10,10,10,10,9,9
254232,100,10,10,10,10,10,10
254244,90,9,7,10,10,9,9
254259,98,10,10,10,10,10,10
254320,98,10,10,10,10,10,10
254340,98,10,10,10,10,10,10
254409,90,9,8,10,9,10,9
254837,97,10,10,10,10,10,10
254844,89,9,9,9,9,9,9
254862,98,10,9,10,10,9,9
254863,100,10,9,10,10,9,10
254887,91,9,10,10,9,10,9
255024,97,10,10,10,10,9,10
255476,97,10,10,10,10,10,10
255637,96,10,9,10,10,10,9
255656,90,9,10,10,10,10,9
255672,90,9,9,10,10,10,9
255701,73,7,8,8,9,10,8
255704,96,10,10,10,10,9,9
255709,91,9,9,10,10,10,9
255715,93,10,10,10,10,10,10
255996,95,10,10,10,10,8,9
256078,94,10,10,10,10,10,10
256134,98,10,10,10,10,10,10
256369,97,10,10,10,10,10,10
256464,94,9,9,9,9,10,9
256506,94,9,9,10,10,8,9
256585,97,10,10,10,10,10,10
256622,99,10,10,10,10,10,10
257003,96,10,10,10,10,10,10
257068,89,9,8,10,10,9,9
257140,93,9,10,10,10,9,8
257568,95,10,10,10,10,8,10
257588,97,10,10,10,10,10,9
257787,94,9,9,10,9,10,9
258397,97,10,10,10,10,10,10
258571,89,9,8,9,10,9,9
258690,100,10,10,10,10,10,10
258740,97,10,10,10,10,10,10
258803,87,9,9,9,10,9,9
259576,98,10,10,10,10,10,10
259679,87,8,8,10,10,8,9
259845,96,10,10,10,10,9,10
259868,93,10,9,10,10,8,9
259887,91,9,8,10,10,10,9
259946,93,10,10,10,10,10,9
260438,98,10,10,10,10,10,10
260613,98,10,10,10,10,10,9
260672,98,9,10,10,10,8,9
260684,95,10,10,10,10,9,10
260698,100,10,10,10,10,10,10
260786,100,10,10,10,10,10,10
260833,99,10,10,10,10,9,10
260857,95,9,10,10,10,10,9
261259,91,9,10,10,10,10,9
261344,94,9,9,10,10,10,9
261420,100,10,10,10,10,10,10
261781,95,10,8,10,10,10,10
261912,96,10,10,10,10,10,10
262395,98,10,10,10,10,9,10
262430,96,10,10,10,10,10,10
262581,96,10,10,10,10,10,9
262583,89,9,9,10,10,10,9
262764,92,9,8,10,10,10,8
263318,99,10,10,10,10,10,10
263776,97,10,10,10,10,10,10
263888,100,10,10,10,10,10,10
264184,100,10,10,10,10,8,10
264370,90,9,9,9,9,10,9
264829,89,8,8,9,10,8,9
265036,100,10,10,10,10,10,10
265119,97,10,10,10,10,10,10
265145,98,9,9,9,10,10,10
265506,98,9,9,10,10,9,9
265745,97,9,9,10,10,10,10
265901,98,10,10,10,10,9,10
266427,89,9,9,10,10,9,9
266449,90,9,8,10,10,10,9
266490,98,10,9,10,10,10,10
266511,99,10,10,10,10,10,10
266566,96,10,9,9,10,9,10
266721,98,10,10,10,10,10,10
266975,99,10,10,10,10,10,10
267409,93,10,10,10,10,10,10
267435,100,10,10,10,10,10,10
267535,100,10,10,10,10,9,10
267646,99,10,10,10,10,10,10
267708,97,10,10,10,10,10,10
267716,90,10,8,10,10,10,10
268130,88,9,9,9,10,10,9
268392,92,10,9,9,9,9,9
268439,89,9,9,9,9,8,8
268544,98,10,10,10,10,9,9
268868,94,10,10,9,10,9,9
269289,97,10,9,10,10,10,9
269339,94,9,9,10,10,10,9
269521,93,9,9,10,10,10,9
269843,95,10,10,10,10,9,9
269889,98,10,10,10,10,10,10
270033,94,10,10,10,10,10,9
270130,78,8,8,9,8,9,8
270568,96,10,10,10,10,10,10
270867,88,9,9,9,10,9,8
271052,99,10,10,10,10,9,8
271083,90,8,9,9,9,9,9
271114,100,10,10,10,10,10,10
271128,90,10,10,10,10,10,10
271130,97,10,10,10,10,9,10
271509,100,10,10,10,10,10,10
271694,82,9,6,9,9,10,9
271954,92,9,9,9,9,10,9
272471,98,10,9,10,10,9,9
272472,97,10,9,10,10,10,10
272637,97,10,9,10,10,10,10
272706,97,10,10,10,10,10,10
272738,87,9,8,9,9,9,9
272800,97,10,10,10,10,9,9
272822,98,10,10,10,10,9,10
273064,80,8,10,8,8,6,8
273119,93,10,9,10,10,10,9
273134,98,10,10,10,10,9,10
273933,90,10,10,10,10,10,10
273987,99,10,10,10,10,10,10
274241,92,10,9,10,10,9,10
274329,87,9,9,9,10,9,9
274743,100,10,10,10,10,10,10
274943,87,8,10,9,10,8,9
275539,95,10,10,10,10,8,10
275557,96,9,10,10,10,9,10
275560,100,9,10,10,10,10,10
275566,100,10,10,10,10,10,10
275567,96,10,10,10,10,8,9
276450,84,9,9,9,8,9,8
276491,100,10,10,10,10,10,10
276522,97,10,10,10,10,9,10
276624,96,10,9,10,10,10,10
277028,94,9,9,10,10,9,9
277038,94,10,9,10,10,9,9
277071,97,10,10,10,10,10,10
277133,96,9,9,10,10,10,9
277370,94,10,9,10,10,10,9
277416,97,10,10,10,10,10,9
278090,89,8,9,10,9,8,9
278138,92,9,9,10,10,9,9
278144,93,10,9,10,10,10,9
278158,96,10,9,10,10,10,10
278192,95,9,8,10,10,8,9
278830,92,9,9,10,10,9,9
278896,100,10,10,10,10,10,8
279012,95,10,9,10,10,9,10
279037,100,10,10,10,10,10,10
279063,91,9,9,9,10,10,9
279673,92,9,9,10,10,10,9
279969,90,9,9,9,10,9,9
280238,97,10,9,10,10,9,9
280315,91,10,9,10,10,8,9
280440,99,10,10,10,10,9,10
280450,100,10,10,10,10,10,10
280457,100,10,9,10,10,10,9
281139,96,10,9,10,10,10,10
281182,98,10,10,10,10,9,10
281208,98,10,10,10,10,9,10
281721,98,10,10,10,10,9,10
281756,87,9,9,9,9,9,9
281789,100,10,10,10,10,10,10
281817,96,10,10,10,10,9,10
282140,83,9,7,9,9,9,8
282149,98,10,10,10,10,10,10
282342,97,10,10,10,10,8,10
282514,100,8,10,10,10,10,10
282863,91,9,9,10,10,8,9
282934,99,10,10,10,10,10,10
283090,91,9,9,9,10,9,9
283209,99,10,10,10,10,10,10
284022,95,9,9,10,10,9,9
284087,94,10,9,9,10,10,9
284106,92,9,10,10,10,8,9
284208,86,9,8,9,10,10,9
284664,100,10,10,10,10,10,10
284690,98,10,10,10,10,9,10
284813,95,9,9,10,10,9,9
284855,98,10,10,10,10,10,9
285442,100,10,8,8,8,8,8
285447,100,10,10,10,10,10,10
285691,92,9,9,10,10,9,9
285716,92,10,9,9,10,9,8
286019,95,9,9,10,10,10,10
286029,96,10,10,10,10,10,10
286080,93,9,9,10,9,9,9
286712,88,9,9,9,9,8,9
286732,94,10,9,10,10,9,10
286771,93,9,10,10,10,9,9
286866,97,10,10,10,10,10,10
287272,90,9,9,10,10,8,9
287303,89,9,9,10,10,9,9
287339,99,10,10,10,10,10,10
287408,98,10,10,10,10,10,10
287421,94,9,10,10,10,9,9
287492,92,9,8,10,10,10,9
287539,95,9,9,10,10,9,9
287845,99,10,10,10,10,10,10
287847,95,10,9,10,10,9,10
288038,94,9,10,10,10,8,9
288061,92,9,10,10,10,8,9
288428,98,10,10,10,10,10,10
288726,94,10,9,10,10,10,9
288779,87,9,9,10,10,8,9
289020,90,9,9,9,9,9,9
289884,96,10,9,10,10,9,9
290058,100,10,10,10,10,9,10
290123,100,10,10,10,10,10,10
290193,96,10,9,10,10,9,9
290530,94,10,10,9,9,9,9
291617,98,10,10,10,10,10,10
291714,89,10,9,9,9,8,9
291728,96,9,9,9,10,10,9
291937,99,10,10,10,10,10,9
292266,95,9,10,10,10,9,9
292285,93,10,9,10,10,9,10
292361,80,9,8,10,10,10,8
293128,92,9,9,9,10,9,9
293609,97,10,10,10,10,10,10
293837,88,9,8,9,9,9,9
293890,85,8,8,9,9,9,8
294227,99,10,10,10,10,9,10
294242,98,10,10,10,10,9,10
294263,97,10,10,10,10,9,9
294457,86,9,9,9,9,8,8
294708,97,10,10,10,10,9,10
295231,80,8,6,8,10,8,6
295275,97,10,10,10,10,9,9
295285,97,10,9,10,10,10,10
295430,99,10,10,10,10,10,10
295496,95,10,10,10,10,9,10
295537,99,10,10,10,10,10,10
295630,100,10,10,10,10,10,10
295659,100,10,10,10,10,10,10
295661,95,10,10,10,10,10,10
295694,94,10,10,10,10,9,9
295998,99,10,10,10,10,10,10
296286,90,9,9,10,9,9,9
296361,96,10,10,10,10,10,10
296375,97,10,10,10,10,9,10
296379,98,10,9,10,10,10,10
296658,90,10,10,10,10,10,10
296844,90,9,9,9,10,10,9
296946,100,10,10,10,10,10,10
297561,100,10,10,10,10,10,10
297698,95,10,10,9,10,10,9
297716,97,10,10,10,10,10,10
297962,90,10,10,10,10,9,10
298258,93,9,9,10,10,10,9
298259,96,10,9,10,10,10,10
298364,100,10,10,10,10,10,10
298909,97,10,9,10,10,10,9
299023,94,9,9,9,10,9,10
299078,96,10,10,10,10,10,9
299282,99,10,10,10,10,10,10
299817,70,6,4,10,10,10,8
299876,98,10,10,10,10,9,9
300140,93,10,10,10,10,9,9
300311,91,9,9,10,9,8,9
300323,94,9,10,10,10,8,9
